qz	intensity_normalized	e_intensity_normalized
0.01800207899738767	1.0	0.10250415610464886
0.01874093003785548	1.036174504796199	0.10612606873601999
0.019464577209676575	0.9925810569301086	0.10173823154268163
0.02019286362467116	1.039651753773451	0.10647969643881074
0.020945593754485556	1.0520300718632387	0.10772598064049965
0.021686536869660333	0.9350988573142861	0.0958836213460526
0.022406076481207893	0.5799053910031127	0.05987074457887569
0.02314581210296312	0.3918046179361959	0.04072127944145701
0.02389498087619952	0.2828694035145889	0.029598266290210562
0.024636392948408765	0.2195698573206599	0.023109847029727827
0.02536723756821312	0.17760001209140505	0.018803055811399454
0.026105237463849452	0.1401360145843122	0.014940360352054781
0.0268436986392406	0.12041529294485377	0.012895761841124207
0.027576831722187098	0.09940309078965899	0.01071620168674749
0.028325807488571084	0.08440483807070032	0.009155651729616668
0.029020794700913607	0.07717741335708574	0.007918224837069826
0.029060714820321753	0.07208710419191175	0.007877904416757503
0.02979800752758503	0.06299758718378629	0.0069178171671133775
0.03053810612461544	0.05155147633273769	0.005714725791406518
0.031142395938389664	0.05055790890926232	0.005218662987215564
0.03127039522223038	0.04223208237722806	0.00472622069522676
0.03202679339549035	0.03764806532359327	0.004239542204200896
0.03320870782240608	0.030463565313089084	0.00317316796266943
0.03532743623261065	0.02191492643783343	0.0022991279799787936
0.037444446671354596	0.015821150821251795	0.001673263718630739
0.0395503769726747	0.012410074411223278	0.0013225907747013903
0.04165427701849143	0.00954111888858019	0.0010252503283133011
0.043726402786167136	0.007704965146130958	0.0008343388376008527
0.045062409847229215	0.007019243313437603	0.0007205845343242142
0.04581686455250161	0.006160428430660324	0.0006731076517434739
0.04791468479991454	0.004970401856888639	0.0005481380737332734
0.047952837456849674	0.005293646115245388	0.0005452912538078671
0.05002244271940948	0.004116627255270123	0.0004584637783111705
0.05087556289720555	0.004037330136508471	0.00041769378534925943
0.05380260452116598	0.0031584713956664197	0.00032820799777682103
0.056745366647748305	0.002499625781585366	0.0002609428916498751
0.05966901839200145	0.002004828998963941	0.00021037478282920702
0.06261403314265573	0.001621400543595787	0.00017101088742216966
0.06556186407330675	0.001338761692345592	0.00014191273967923256
0.06849032538749392	0.0010983162988770169	0.00011710706356398592
0.0690782813084013	0.0011105468757489397	0.00011325713194657467
0.0714174306348623	0.0009396372498351732	0.00010082681212831028
0.07433599158144166	0.0007796438229485043	8.415590662957285e-05
0.07723481213077062	0.000669146622528178	7.264918882521057e-05
0.07919864349973706	0.0006221926975032783	6.389858725091928e-05
0.08017099911743976	0.0005617920213694595	6.143399801497889e-05
0.0830747509690832	0.00048691064210364804	5.365420974876524e-05
0.08926227133036452	0.0003730308612675888	3.859545730701273e-05
0.0994102485284798	0.00023588061281496807	2.4634238442162863e-05
0.10950976546348017	0.00015546543720444886	1.6402712519225167e-05
0.11960665515634498	0.00010740300990022298	1.1456911738274893e-05
0.12971368349203694	7.566062593921972e-05	8.178488987214876e-06
0.13980088738966512	5.466757766229917e-05	5.986942198801113e-06
0.1499221534621559	3.9621419358717306e-05	4.401560776277439e-06
0.15022008186116137	4.3064526348267874e-05	4.4451353172912295e-06
0.16002566200617718	3.0247132797824725e-05	3.4164906895671773e-06
0.16020751535650735	3.254241390743075e-05	3.3736388698945837e-06
0.17015983199627965	2.268888492293507e-05	2.6085353210134583e-06
0.17024640448150197	2.497244036250144e-05	2.6024610212209422e-06
0.18024301534918832	1.793657607136384e-05	2.103650841830635e-06
0.18024427364760198	1.9233430559558076e-05	2.0188156943218264e-06
0.19025508873024352	1.5066425186926665e-05	1.5901428342942207e-06
0.20026298459743175	1.1889991130625643e-05	1.2635559779907437e-06
0.21028135001380704	9.426091449319664e-06	1.0109034909657297e-06
0.22030510449770166	7.516687841406524e-06	8.11374339950744e-07
0.23031256765575195	6.141127023802506e-06	6.689962530700357e-07
0.23034298875903172	5.691555086526732e-06	5.796626830300121e-07
0.24031290494864893	5.041392703736845e-06	5.54789949748033e-07
0.2403240853378036	4.687616972711414e-06	4.784254973848381e-07
0.2503305042910391	4.090344344728969e-06	4.554336009521949e-07
0.2503481984572239	3.835009839609002e-06	3.923551638416197e-07
0.26036373209992797	3.180965147026692e-06	3.2627479839060047e-07
0.27039208663364883	2.638849740325838e-06	2.7145028774633496e-07
0.28038571391544126	2.2119461396243596e-06	2.2825281447807655e-07
0.2904027632353797	1.849026571788868e-06	1.9149868413587428e-07
0.30041801744170266	1.549256473800689e-06	1.6107370952820366e-07
0.310443591641211	1.300667586486515e-06	1.3582698302969134e-07
0.32046558521256124	1.0964123234170262e-06	1.150112824901264e-07
0.3304688080549892	9.299780309460192e-07	9.810171607729741e-08
0.3404943013888013	8.008347808004349e-07	8.492432557635212e-08
0.35050705466523796	6.80506836726472e-07	7.263398038492802e-08
0.3605236274548759	5.768863730131465e-07	6.205205066638808e-08
0.37052351788004045	4.996610871517246e-07	5.415271090981924e-08
0.3805497340778929	4.2415785835752283e-07	4.643822180631421e-08
0.3905641569273687	3.638868265172111e-07	4.028130828956857e-08
0.40058373839814154	3.132462800307356e-07	3.516846117555229e-08
0.4106016857326009	2.741087753147032e-07	3.1227672368772246e-08
0.42061484619865247	2.317508473680871e-07	2.6941831972822495e-08
0.43063166261226105	1.971176972421362e-07	2.340122189800528e-08
0.44062745393191577	1.740221131425042e-07	2.0984684501126563e-08
0.45065345274254515	1.4946513275739237e-07	1.840902056479108e-08
0.4606686087836469	1.2952876610150472e-07	1.629880478406871e-08
0.4706870874810365	1.0917465918269053e-07	1.4191802304905433e-08
0.4807053548025429	9.78288185065142e-08	1.3023416251437211e-08
0.49071432468682574	8.513090210568096e-08	1.1701477022122437e-08
0.5007288021735306	7.242692529382133e-08	1.0326982494052502e-08
0.5207594790394366	5.311406462805203e-08	7.102508118005251e-09
0.5407918447027317	4.0257813619035314e-08	5.715834499308837e-09
0.5607950205269008	2.9568127388691506e-08	4.58967935777443e-09
0.5808508416846139	2.1998379645513725e-08	3.789887464981839e-09
0.6008656059494463	1.7908919604960505e-08	3.3636588871991894e-09
0.6309340004588723	1.1971405791949061e-08	1.8282170694031405e-09
0.6734827298870754	7.0303371038337595e-09	1.3292078659669591e-09
0.716056164553042	4.74328406925235e-09	1.0951274488563959e-09
0.75859863469802	2.9444655146207714e-09	9.198577268945715e-10
0.8011773275892263	2.810281865006819e-09	9.002841499403862e-10
