qz	intensity_normalized	e_intensity_normalized
0.017996093110637313	1.0	0.1022910458012816
0.018733773615176242	1.0227194229604115	0.10457440645992871
0.019467945144204038	1.0215249876586725	0.10445078806137137
0.020203380954672535	1.0307398805994108	0.1053824353239926
0.02093741049110188	1.01826763812706	0.10412974094870332
0.02167681512614814	0.7946782309207264	0.081500530816848
0.022402715627957592	0.46494459542241784	0.04804778079198979
0.023157121360337242	0.3073767937178732	0.03200197507758916
0.023902599823621428	0.23064628844188773	0.024161314939810646
0.024641204669225626	0.17786093678440046	0.018750618682812505
0.025369245641391355	0.14027873921410586	0.01488630176969321
0.026099023969242453	0.11697170172689077	0.012478839122948901
0.02683290473394386	0.09210594334003928	0.009905021976834245
0.027584772849470692	0.07844236482730078	0.008485181015073817
0.02832253420992582	0.06758008297890218	0.007350515052785448
0.029020700033914198	0.05916233490857521	0.006079058404898372
0.029060760332204214	0.0559028197344639	0.006127798510345878
0.029805436995202297	0.04943193808011363	0.005445099095659022
0.030547960426230057	0.04330376828593834	0.0048033470968233015
0.031125760289658095	0.038762558093321575	0.0040079108108495055
0.03128553440289414	0.036649230424762765	0.00410325322384367
0.03201809872171255	0.03186578199626896	0.003595478998708589
0.03319276950666532	0.02694063909770443	0.002803968092553901
0.03533948371093127	0.01970710004297052	0.002064919875623084
0.03744028694571749	0.015166739988975397	0.0015994310696074688
0.039545508720138775	0.011789515669124805	0.0012517082366718655
0.04166035360518784	0.009433551317425348	0.001008674496725832
0.043729782627575854	0.007379863231804101	0.0007958713965869124
0.04505090829666365	0.0070586787740883105	0.0007229256109510802
0.045840898154007374	0.006088182299828791	0.0006613264439589307
0.04794216882756179	0.005055205387742834	0.0005534753475579144
0.04796637560658934	0.005321476705438695	0.0005468989908279045
0.05004123241321403	0.0043096051217274165	0.00047560572066234814
0.05088013448569458	0.0042017559636494135	0.0004332950568245576
0.05381026776193388	0.003307611103712577	0.00034240825487331304
0.056746067405433004	0.0026803613013350533	0.0002785026841888066
0.05967873825708344	0.0021957450183608404	0.00022904034018739663
0.06261207113486485	0.0018030499511663383	0.00018886119883852455
0.06554695950813569	0.0015305553430318946	0.00016097888730554744
0.06847192264983948	0.0012788696802535503	0.00013514973625457805
0.06907556885497214	0.0012944776748169142	0.00013165904680105002
0.07140453869944267	0.0010775410908375465	0.00011441830239181076
0.07432534712516674	0.0009178062998327005	9.792458448048024e-05
0.07724686242283271	0.0008036175852420344	8.609491017111897e-05
0.07918206484267978	0.0007540993333074257	7.709307985428082e-05
0.08016908775459526	0.000681494718302735	7.34623337037227e-05
0.08308376825961303	0.0005922247768914554	6.423870191381366e-05
0.08927552994603669	0.00046382969998010764	4.771083474064096e-05
0.09939329955209074	0.00029905935420469624	3.098366595443376e-05
0.10952575196814644	0.00019578323653889892	2.045281567499388e-05
0.11959440614209707	0.00013134589811281198	1.385650253387888e-05
0.1297052755057652	8.719741291765647e-05	9.307996120322554e-06
0.13981022123388884	5.878041359157734e-05	6.369380654753656e-06
0.14991291824301017	3.7755724119208904e-05	4.170981465865808e-06
0.15021811279753697	4.1658718163887476e-05	4.289722187172388e-06
0.16002994466702458	2.5496075116346995e-05	2.8784411281994305e-06
0.16020481447953416	2.6790085318659455e-05	2.7788715816565114e-06
0.17014807242024696	1.6789708344426247e-05	1.951486794861588e-06
0.17024645909819078	1.7475590965520997e-05	1.8294161009959608e-06
0.18022973330462744	1.0136879647336968e-05	1.230106758692272e-06
0.18023826177655228	1.0793662034073773e-05	1.1452298985286698e-06
0.19025265665830984	6.516295461855365e-06	7.042800004437442e-07
0.20026709332054018	3.719395980269755e-06	4.139413088958082e-07
0.21027761985649435	1.9595716342095107e-06	2.2788080020109003e-07
0.2203087347187269	1.0232139099005525e-06	1.2730985081606913e-07
0.23031015480809847	5.221963137278493e-07	7.259513964050927e-08
0.23034093532659394	5.042634533911942e-07	5.4237682114701685e-08
0.24030941703812286	3.3087716752237343e-07	5.08201574440966e-08
0.24033345349173577	3.4044090285984743e-07	3.743939920794172e-08
0.2503295280784506	3.5358947620875247e-07	5.315023114045355e-08
0.2503449297290018	3.475941033112214e-07	3.818430802477835e-08
