qz	intensity_normalized	e_intensity_normalized
0.017996233295827033	1.0	0.10393610742921294
0.018734891597106288	0.34390450285112023	0.03668117947950813
0.019470096977522184	0.1412981091646282	0.015619268529476446
0.02020249429263667	0.04647110652222404	0.005522063341364095
0.020940827503239164	0.020234871696339106	0.0026079658505037484
0.021673825722349625	0.011421606098434968	0.0015785181381289149
0.022436289733725526	0.009563368282750761	0.0013634487441684586
0.023146796933761322	0.010048484472125663	0.001421867628325151
0.023900970300438484	0.01137311643498517	0.001571263559766403
0.024623405139889764	0.011961628711867308	0.0016442879864650363
0.025357098968848624	0.010182353329833959	0.0014525408753515686
0.026107241931894946	0.010307417403973427	0.0014545736391903157
0.026835193148176197	0.01084210323744172	0.0015139301833515895
0.02758356036768778	0.009476101117085793	0.0013595664213757836
0.028314218095177462	0.010918346025003547	0.001527240797841127
0.029022522363107466	0.04079213420666763	0.0043146111815735985
0.029050625564886117	0.04249807823618954	0.005058350503870366
0.029795060119935175	0.0488518138241938	0.005764073770949525
0.030528149808029127	0.04508687411676783	0.005347849328276796
0.031143237004606875	0.0412368445112292	0.0043599958224323655
0.03126885326851209	0.04181243867405302	0.004992974150292582
0.032030998706689504	0.04014617484587576	0.004808130135285223
0.03321903537130825	0.055333499853121686	0.005807288730196429
0.03533322509393013	0.037483337447877595	0.0039732549632867185
0.03743019451190639	0.023997174563229563	0.0025806392069873552
0.03955729077981572	0.013853342562993146	0.0015236027970013841
0.04165708039483189	0.010772290670254288	0.0012003212726452881
0.04372318291113244	0.007713857163755893	0.0008752388604383691
0.045051374183038	0.007528454069347322	0.0007843532435179853
0.04583696149910344	0.005843197538445065	0.0006744516794597462
0.04793491760385162	0.004291373174437999	0.0005079757394398191
0.0479568486504393	0.004679357711475927	0.0004923552468159326
0.05003580324873335	0.0030861274674480665	0.0003754166610617717
0.050892897264127726	0.002547773852379445	0.00027284302897052784
0.05381330587742136	0.0018616980361804397	0.00020181423734771822
0.05674438123880171	0.001297931498521363	0.00014276730450100806
0.05967630606625966	0.0007726842645890758	8.758227987643133e-05
0.06261001417960084	0.0003784308437489608	4.503307215274332e-05
0.06555261489515907	0.0002117943508066756	2.6611605168997874e-05
0.06847388453333017	9.209232638730303e-05	1.2906563288681707e-05
0.06907664481467203	0.0008276854174906739	8.59410416416864e-05
0.07139958908243302	6.390892807248233e-05	9.541162514006464e-06
0.07432744396793424	4.91596210868151e-05	7.707040629559534e-06
0.07724326429761715	2.9472534409494747e-05	5.153951289944968e-06
0.07917660031225614	3.2006086556634654e-05	3.889243104319769e-06
0.08016343294504148	2.154556337943073e-05	4.205059091873634e-06
0.08308764097420228	1.9528927660921854e-05	3.955601335410278e-06
0.08926590807895637	1.2951245139483738e-05	1.7669045091653609e-06
0.09941244513138561	8.435018579727808e-06	1.2271165011328714e-06
0.10952486730489414	6.663123449513253e-06	1.0072093920552666e-06
0.11960905081882021	4.822101903033365e-06	7.900696162173615e-07
0.12969417216131285	3.758083265420795e-06	6.528972677290728e-07
0.1398047627283773	2.913274543137905e-06	5.435313308883063e-07
0.14990816070422908	2.700435862998643e-06	5.104513357582271e-07
0.1502191889317745	3.3158894271260826e-05	3.5108275696441883e-06
0.16003205403121892	2.038763265077902e-06	4.075687037817276e-07
0.1602148865890637	2.314102076413314e-06	2.921733032417597e-07
0.17015197629256515	1.9642394481079723e-06	3.8914245103957327e-07
0.17024546813608402	2.009671577112968e-06	2.586197388376152e-07
0.180223386509283	1.4549960398478967e-06	3.420244772334012e-07
0.18022707689445494	1.600454240089136e-06	2.129633280374887e-07
0.19023528357423306	1.4929375935424393e-06	2.0063561783412958e-07
0.2002449604324171	1.2502198929511132e-06	1.7332798889210226e-07
0.21028035575944193	1.0530346454667303e-06	1.4997488532278234e-07
0.220303609236397	9.230141972294804e-07	1.3523914763358524e-07
0.23030664636353831	7.592010834253176e-07	1.1695307268534942e-07
0.23034025663439042	3.0348155117525945e-06	3.1644947949239086e-07
0.24031806705444722	7.959520442960985e-07	1.2150172135705937e-07
0.24033484865325486	6.768751103094277e-07	7.516265017159431e-08
0.2503222762110255	6.173594025896023e-07	9.940425884285137e-08
0.2503520029847538	6.288363227247265e-07	7.017786444174874e-08
0.26036484729216763	5.403201452797186e-07	6.090702848988986e-08
0.2703945946979563	4.863921427563106e-07	5.548707736550292e-08
0.2803970860611085	4.2388761498163934e-07	4.880978513342956e-08
0.2904072463136986	3.6648131620318456e-07	4.278001389255768e-08
0.3004283135267701	3.315323359595387e-07	3.9088561385303405e-08
0.3104393876037105	7.133092312769995e-07	7.874267601612977e-08
0.3204636393435146	2.642293273152359e-07	3.2036666788281296e-08
0.3304683226622587	2.3347210059703991e-07	2.8792510742659166e-08
0.34049294666267255	2.06703053001441e-07	2.592817089328374e-08
0.3504960459430006	1.8445853361160318e-07	2.3632525801278985e-08
0.3605304223112414	1.636825676531366e-07	2.1422482994941225e-08
0.370525225251878	1.4120706766604883e-07	1.9046586163625076e-08
0.38055375046460566	1.3251698738184738e-07	1.8118122013339425e-08
0.39056092467108683	1.1278858939647206e-07	1.6022413960990886e-08
0.40058442327963184	1.0208580643246473e-07	1.4884895848370767e-08
0.41059925414304665	9.706694717156885e-08	1.4326179536001426e-08
0.42061147509590274	7.656997704564717e-08	1.2236626377307214e-08
0.4306285409966397	6.502013994865605e-08	1.1130094774493932e-08
0.4406358772196919	6.228824166288474e-08	1.0923948009086795e-08
0.4506522124607871	5.3212554584909355e-08	9.999718641467745e-09
0.4606755371608901	3.9692178986358346e-08	8.698335283185725e-09
0.4706819966245105	3.788331898826447e-08	8.596175847829938e-09
0.48070698291698966	3.202446206610875e-08	8.064871740826426e-09
0.49071457881193525	3.507285761847994e-08	8.46497017778754e-09
0.5007274883990421	2.2078491728019152e-08	7.140983276148237e-09
0.520764889477655	2.5751328150147646e-08	5.497283944671257e-09
0.5407961448156962	1.186527536144628e-08	3.823451912644644e-09
0.5608084298691677	1.0598083574321588e-08	3.621355808022433e-09
0.5808512294727955	8.715331899900754e-09	3.3861210633704136e-09
0.6008740018801703	5.29024230672634e-09	3.0242648587421013e-09
0.6309344069131849	2.1447632080650827e-09	1.2200445977529985e-09
0.6734823235054256	1.010862405408365e-09	1.1167491872340633e-09
0.7160502641921549	8.999076720140479e-11	1.0188538303283125e-09
0.7586015530152437	7.835372889728786e-10	1.098200412810229e-09
0.801172777389346	2.4861279329039797e-09	1.2523705953855112e-09
