qz	intensity_normalized	e_intensity_normalized
0.017997635147719716	1.0	0.10235554100383323
0.018730871798387606	1.0190649683129358	0.10423138122399607
0.01946686922754468	1.0380540369939142	0.10617710557759423
0.020191980476240663	1.0417773963574004	0.10653266836226613
0.02093979713965718	1.0309879247556843	0.10545140711273357
0.021667888932798755	0.7988022714413686	0.08195120621634659
0.02242327699918176	0.4659310206575339	0.04816894722295263
0.023156041890119196	0.3256117447314766	0.0338809360386949
0.02388614582770558	0.24059358520422638	0.025204156765113898
0.024623678358508753	0.18055947863201408	0.01904603528743124
0.02536985548369146	0.14408966739765813	0.015291988181794416
0.026099023969242453	0.12153203441906814	0.012967221432592293
0.02685346575498112	0.0987402111746741	0.010599717025011533
0.02758893273216442	0.0839233724683997	0.009069595521026496
0.02830856539297279	0.0716407907212015	0.007786302051901764
0.0290195786005489	0.06487094229186069	0.00666338592201919
0.02906108984584449	0.06006758951297779	0.006573519513524261
0.029800670921698583	0.05184315814111052	0.0057181618869351775
0.03054553556515095	0.04489148232343527	0.004982615190602004
0.031127442422350545	0.04164370562282435	0.0043031719993524425
0.03127595682814905	0.03838352316816839	0.004294927131946443
0.03201445781490094	0.033460820416484106	0.003773852446663383
0.033208241808533184	0.027698047693740412	0.0028828387532482545
0.03532532609046056	0.02023968067894494	0.002121068953559351
0.037443556372109055	0.015357393130352802	0.001619867369207335
0.03954658464839198	0.012101569632802733	0.001285527292628008
0.041659933098748936	0.009526552234162428	0.001019474778777726
0.043734264003701104	0.007629475638966887	0.0008228378452763694
0.045042630549758635	0.007249825050943427	0.000742679764274395
0.04583673458452831	0.00616801886282734	0.0006708224548921763
0.04793483095303285	0.0050903540292906845	0.0005580449223184686
0.04794544199650797	0.005430807346679274	0.0005582490951889127
0.05002225721784955	0.004218107364302254	0.00046632060098961034
0.05086537247055018	0.004233261086749859	0.00043671027922866947
0.05380672282984468	0.0033846768156704245	0.00035048007412938077
0.05672242271216257	0.002736551885806283	0.0002844658251268282
0.059670184805595015	0.00222426700614871	0.00023216421956616813
0.06260655579008732	0.00182432510251592	0.00019128766036793175
0.06555293566442699	0.0015363926272773545	0.00016172027696733832
0.06848575084983774	0.0013115695956991418	0.0001386661493555532
0.06907654978951519	0.0013062692984874295	0.00013293065838763542
0.07140300217606664	0.0011050185018124713	0.00011740193962568147
0.07433192796212806	0.0009407435360910755	0.00010042989448492803
0.07724522081061728	0.0008008811130685156	8.597001430887459e-05
0.07919743791474772	0.0007587393221168718	7.75989913616334e-05
0.08016464903523497	0.0006995864802695737	7.547375200294823e-05
0.08307255411830977	0.0006036683369085957	6.556087986689096e-05
0.08926834025372475	0.00046926676111840135	4.829364752247396e-05
0.09942062033844463	0.0003033826433437562	3.1445640080664356e-05
0.10952561191859787	0.00019830900194780048	2.0742488259771656e-05
0.11959165745536764	0.000133420375954937	1.4083434986102651e-05
0.12970761152358087	8.899858502415143e-05	9.510337433956982e-06
0.13981254779729588	5.944771948851243e-05	6.442937061415258e-06
0.14990162739270985	3.9243067208099434e-05	4.328819235904539e-06
0.15021106309900192	4.2353447864793936e-05	4.360581283761073e-06
0.16002748059031918	2.581716214257056e-05	2.9115268513428464e-06
0.16021530626017796	2.7749262360635673e-05	2.8777208517699605e-06
0.1701523106079314	1.651931588948428e-05	1.922639575397735e-06
0.17023097815328977	1.7587406415909084e-05	1.8413795879447848e-06
0.18022521709330752	1.1018835323639406e-05	1.1687792346125463e-06
0.18023191498320698	1.0099329873403593e-05	1.2287497864955866e-06
0.19025145476863795	6.683675854055817e-06	7.220754999778029e-07
0.2002635741069886	3.862893432310744e-06	4.290100699105964e-07
0.21028344512676644	2.0168557171679534e-06	2.3414476238525954e-07
0.22030883374123478	1.0333082757204163e-06	1.2887840556270118e-07
0.23029428380958572	5.172664680345271e-07	7.169832659357228e-08
0.23034215133184782	5.062414106817671e-07	5.450407947529884e-08
0.24031639285820489	3.506886436458567e-07	5.346933574381886e-08
0.24032516181827418	3.400950847017694e-07	3.7437160643310146e-08
0.2503440318001868	3.788780464959294e-07	5.627830263906542e-08
0.25035561180705784	3.4541154675842977e-07	3.799125666239346e-08
0.2603663656287971	4.480433786949614e-07	4.852497401112759e-08
0.27039174474983546	5.866066362010462e-07	6.268266351647833e-08
0.2803916919298425	7.061855166549902e-07	7.492446392613816e-08
0.2904121923100249	8.120638746073745e-07	8.570781783659733e-08
0.3004184711403417	8.832437835567416e-07	9.295011488115959e-08
0.3104440765891445	8.963768441248423e-07	9.427482098688433e-08
0.32047242974100104	8.798164218971023e-07	9.261222563312176e-08
0.3304684256371853	8.444553061279296e-07	8.900720507917079e-08
0.3404926689918266	7.852333716694479e-07	8.294046268202616e-08
0.35050146447229213	7.118269150942443e-07	7.544961133277219e-08
0.36052230508930433	6.281840429257953e-07	6.692585305926876e-08
0.370529029850994	5.377964569983477e-07	5.769760096263256e-08
0.3805549663026911	4.5509723376939344e-07	4.924873145583866e-08
0.3905638801168276	3.6642467107754907e-07	4.0224141533744264e-08
0.40058871095067433	2.9120447196592263e-07	3.257888952622145e-08
0.4105997788566947	2.3220294390475087e-07	2.6560267960614418e-08
0.4206092106400889	1.7691805022008906e-07	2.094998988884479e-08
0.4306260302872124	1.323184396380171e-07	1.633913047415668e-08
0.4406370674855489	9.8298667610991e-08	1.2762602241957647e-08
0.45066150982708275	7.021858387618067e-08	9.82017670307736e-09
0.4606647098300335	4.5633031751758915e-08	7.24046094274228e-09
0.47068130867060654	2.98572556097729e-08	5.607644375517462e-09
0.4807001522628229	1.855288063073142e-08	4.444142470850952e-09
0.4907147367745381	1.074544612531441e-08	3.6089945967549508e-09
0.5007271552358783	7.56049382784398e-09	3.198113755011633e-09
0.5207604032359104	3.91087486929385e-09	1.8233232081408728e-09
0.5407872407549605	3.8612525153669835e-09	1.7600658470954932e-09
0.5608007272390402	5.939096682879661e-09	1.9543871694666103e-09
0.5808555778452075	7.260480072543018e-09	2.08209705096625e-09
0.6008675168727885	7.885677620145562e-09	2.1446579635269587e-09
0.6309300833594803	5.438319390547946e-09	1.089566805247117e-09
0.6734813836644693	2.9521352373793045e-09	8.378576255903552e-10
0.7160517392832163	1.8785447441789392e-09	7.282461575193491e-10
0.758597937940993	1.5706878171833194e-09	6.993227125664097e-10
0.8011806850999348	1.3662973425325748e-09	6.820272428912051e-10
